id,start_timestamp,end_timestamp,location,camera,message,segment,time_range,duration_sec,time_sec,water_flood,fire,abnormal_attire_face_cover_at_entry,person_fallen_unmoving,double_parking_lane_block,smoking_outside_zone,crowd_loitering,security_door_tamper,event_reason,created_at,updated_at
101,2025-12-20T00:05:40,2025-12-20T00:05:50,,,畫面中有一輛藍色貨車停在道路邊緣，車上載有大型設備。貨車旁有幾名施工人員，其中一人穿著藍色工作服，站在貨車旁邊。道路旁有幾棵樹和綠化帶，地面上有幾條排水溝。畫面右側有一輛藍色吊車，正在施工區域內工作。地面上散落著一些黑色電纜。背景中有一棟建築物，建築物前有幾個橙色交通锥。天氣晴朗，光線充足。,segment_0034.avi,00:05:40 - 00:05:50,10.0,4.99,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.249660,2025-12-20T23:42:07.249660
102,2025-12-20T00:05:50,2025-12-20T00:06:00,,,畫面中有一輛藍色貨車停在道路邊緣，車上載有大型設備。道路旁邊有幾名施工人員，其中一人穿著藍色工作服，另一人穿著深色衣服。背景中有一輛藍色吊車，正在施工區域內工作。地面上有幾條排水溝，一旁堆放著一捆黑色電纜。道路兩側有樹木和建築物，環境乾淨，天氣晴朗。,segment_0035.avi,00:05:50 - 00:06:00,10.0,4.75,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.249693,2025-12-20T23:42:07.249694
103,2025-12-20T00:06:00,2025-12-20T00:06:10,,,畫面中沒有明顯的人員活動。一輛藍色貨車停在道路邊緣，車牌號碼為RP01-5612。背景中有一輛藍色吊車，車身有黃色標誌。道路兩側有綠色樹木和圍欄，地面上有幾條排水溝。時間顯示為2025年11月10日下午1時29分55秒。,segment_0036.avi,00:06:00 - 00:06:10,10.0,4.77,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.249728,2025-12-20T23:42:07.249728
104,2025-12-20T00:06:10,2025-12-20T00:06:20,,,畫面中有一輛藍色貨車停在道路邊緣，車上載有大型設備。貨車後方有幾名施工人員，他們身穿藍色工作服，正在進行施工活動。道路旁邊有幾棵樹和綠化帶，地面上鋪有灰色磚塊。畫面右側有一輛黑色小客車駛過，車輛行駛方向由右向左。道路兩側設有橙色交通標誌和路障，環境整體較為乾淨，天氣晴朗。,segment_0037.avi,00:06:10 - 00:06:20,10.0,4.87,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.249762,2025-12-20T23:42:07.249762
105,2025-12-20T00:06:20,2025-12-20T00:06:30,,,畫面中有一輛藍色貨車停在道路邊緣，車上載有設備。貨車後方有幾名行人，他們在道路邊行走。道路旁邊有一輛綠色貨車駛離現場。畫面右側有一輛藍色吊車停在建築物旁，車上裝有設備。建築物外牆有綠色植被和樹木。地面上有施工圍欄和標誌，顯示施工區域。天氣晴朗，光線充足。,segment_0038.avi,00:06:20 - 00:06:30,10.0,4.85,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.249796,2025-12-20T23:42:07.249796
106,2025-12-20T00:06:30,2025-12-20T00:06:40,,,畫面中有一輛藍色貨車停在道路邊緣，車上裝有大型機械臂。貨車後方有一輛藍色貨車正在駛離，車上也裝有機械臂。道路兩側有幾名施工人員，他們身穿藍色工作服，正在進行施工。道路旁邊有幾棵樹和綠化帶，地面上有施工圍欄和交通標誌。天氣晴朗，光線充足。,segment_0039.avi,00:06:30 - 00:06:40,10.0,4.81,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.249830,2025-12-20T23:42:07.249831
107,2025-12-20T00:06:40,2025-12-20T00:06:50,,,畫面中沒有明顯的人員活動。一輛藍色貨車停在道路邊緣，車上裝有大型機械臂。道路旁邊有幾棵樹和綠化帶，地面上有施工圍欄和交通標誌。時間顯示為2025年11月10日下午1時30分39秒。,segment_0040.avi,00:06:40 - 00:06:50,10.0,4.59,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.249864,2025-12-20T23:42:07.249864
108,2025-12-20T00:06:50,2025-12-20T00:07:00,,,畫面中有一輛藍色的貨車停在道路邊緣，車上載有大型設備。貨車旁有幾名施工人員，其中一人穿著藍色工作服，正在操作設備。道路旁有幾棵樹和綠化帶，地面上有施工圍欄和交通標誌。天氣晴朗，光線充足。整體環境看起來像是在進行道路或建築施工。,segment_0041.avi,00:06:50 - 00:07:00,10.0,4.69,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.249898,2025-12-20T23:42:07.249898
109,2025-12-20T00:07:00,2025-12-20T00:07:10,,,畫面中有一輛藍色的貨車停在道路邊緣，車上裝有大型設備。貨車旁邊有一輛綠色的貨車駛離。道路兩側有幾棵樹和一些施工圍欄，地面上有幾條排水溝。建築物牆壁上貼有標誌，牆角堆放著一些物品。地面上散落著一捆黑色的電纜。,segment_0042.avi,00:07:00 - 00:07:10,10.0,4.7,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.249932,2025-12-20T23:42:07.249933
110,2025-12-20T00:07:10,2025-12-20T00:07:20,,,畫面中有一輛藍色貨車停在道路邊緣，車上載有大型設備。貨車旁邊有一輛綠色貨車正在駛離，車尾朝向右側。道路兩側有幾棵樹和綠化帶，背景中有一座建築物。地面上有一條灰色水泥牆，牆邊堆放著一捆黑色電纜。畫面右側有一面灰色磚牆，牆角有一個紅色標誌。整體環境為城市街道，天氣晴朗，光線充足。,segment_0043.avi,00:07:10 - 00:07:20,10.0,4.88,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.249967,2025-12-20T23:42:07.249967
111,2025-12-20T00:07:20,2025-12-20T00:07:30,,,畫面中有一輛藍色貨車停在道路邊緣，車上載有大型設備。貨車旁有幾名施工人員，他們身穿藍色工作服，正在進行施工活動。道路旁有幾棵樹和綠化帶，地面上鋪有灰色磚塊。畫面右側有一輛藍色吊車，正在工作。地面上散落著一捆黑色電纜。背景中有一棟白色建築物，建築物前有幾名行人。天氣晴朗，光線充足。,segment_0044.avi,00:07:20 - 00:07:30,10.0,4.88,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250002,2025-12-20T23:42:07.250002
112,2025-12-20T00:07:30,2025-12-20T00:07:40,,,畫面中有一輛藍色的貨車停在道路邊緣，車上裝有橙色的警示燈。貨車旁邊有一輛綠色的貨車，車尾部有橙色的標誌。貨車後方有一名穿著藍色工作服的施工人員在行走。道路兩側有幾棵樹，樹下鋪有綠色的草皮。道路邊緣有幾個橙色的交通錐，標誌著施工區域。背景中有一座建築物，建築物旁邊有一輛藍色的吊車，吊車上裝有黃色的警示燈。天氣晴朗，光線充足。整體環境看起來像是在進行道路施工。,segment_0045.avi,00:07:30 - 00:07:40,10.0,5.06,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250035,2025-12-20T23:42:07.250035
113,2025-12-20T00:07:40,2025-12-20T00:07:50,,,畫面中有一輛藍色的貨車停在道路邊緣，車上載有大型設備。貨車旁邊有三名身穿藍色工作服的施工人員，他們站在貨車旁邊，似乎在進行施工活動。道路旁邊有一個綠色的樹木和一塊綠色的草地。道路兩側有幾塊灰色的圍牆，圍牆上貼有紅色的標誌。道路旁邊還有一輛軍用車輛，車牌號碼為R91-5812。道路兩側設有橙色的交通標誌和路障。整體環境看起來像是在進行道路施工或維護。,segment_0046.avi,00:07:40 - 00:07:50,10.0,5.16,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250069,2025-12-20T23:42:07.250069
114,2025-12-20T00:07:50,2025-12-20T00:08:00,,,畫面中沒有明顯的人員活動。一輛藍色貨車停在道路邊緣，車身有橙色警示標誌。背景中有一輛藍色吊車，車身有黃色標誌。道路兩側有綠色樹木和圍牆，地面上有施工用的橙色路障。天氣晴朗，光線充足。,segment_0047.avi,00:07:50 - 00:08:00,10.0,4.68,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250102,2025-12-20T23:42:07.250102
115,2025-12-20T00:08:00,2025-12-20T00:08:10,,,畫面中沒有明顯的人員活動。一輛藍色貨車停在道路邊緣，車身有黃色標誌。道路旁邊有幾棵樹和綠化帶，地面上有一條灰色的溝槽和一捆黑色的電纜。背景中有一座建築物，建築物前有一輛藍色的吊車，吊車上有一些標誌和燈光。地面上有幾個交通標誌和橙色的路障。天氣晴朗，光線充足。,segment_0048.avi,00:08:00 - 00:08:10,10.0,4.93,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250136,2025-12-20T23:42:07.250137
116,2025-12-20T00:08:10,2025-12-20T00:08:20,,,畫面中沒有明顯的人員活動。一輛藍色貨車停在道路邊緣，車上裝有大型設備。一輛藍色吊車停在貨車後方，車身有黃色警示標誌。道路兩側有綠色樹木和圍牆，地面上有施工用的橙色路障。天氣晴朗，光線充足。,segment_0049.avi,00:08:10 - 00:08:20,10.0,4.76,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250170,2025-12-20T23:42:07.250171
117,2025-12-20T00:08:20,2025-12-20T00:08:30,,,畫面中沒有明顯的人員活動。一輛藍色貨車停在道路邊緣，車身有黃色標誌。背景中有一輛藍色吊車，車身有黃色和黑色條紋。道路兩側有綠色樹木和圍欄，地面上有橙色交通錐。天氣晴朗，光線充足。地面上有一條灰色溝槽，溝槽內有黑色纜線。,segment_0050.avi,00:08:20 - 00:08:30,10.0,4.84,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250205,2025-12-20T23:42:07.250205
118,2025-12-20T00:08:30,2025-12-20T00:08:40,,,畫面中沒有明顯的人員活動。一輛藍色的貨車停在道路邊緣，車身有黃色的標誌。道路旁邊有一輛綠色的貨車，車尾朝向畫面左側。道路兩側有樹木和綠化帶，背景中有一座建築物。地面上有一條灰色的溝槽，溝槽內有黑色的管線。地面上散落著一些建築材料。天氣晴朗，光線充足。,segment_0051.avi,00:08:30 - 00:08:40,10.0,4.91,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250238,2025-12-20T23:42:07.250238
187,2025-12-20T00:06:10,2025-12-20T00:06:20,,,2025/11/10下午01:30，南側環廠道路-2監控畫面。陰雨天氣，路面濕滑，鋪設格柵地磚散落黃葉。建築物為白色瓷磚牆配灰色門，旁有電箱及消防設備，道路紅線標線清晰。無人員車輛，環境安靜，無異常事件發生。,segment_0037.avi,00:06:10 - 00:06:20,10.0,17.31,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.253037,2025-12-20T23:42:07.253037
119,2025-12-20T00:08:40,2025-12-20T00:08:50,,,畫面中沒有明顯的人員活動。一輛藍色的貨車停在道路邊緣，車身有黃色的標誌。背景中有一輛藍色的吊車，車身有黃色的標誌。地面上有一條灰色的溝槽，溝槽內有黑色的電纜。道路兩側有綠色的樹木和灰色的圍牆。地面上有幾塊橙色的交通標誌。天氣晴朗，光線充足。,segment_0052.avi,00:08:40 - 00:08:50,10.0,4.89,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250272,2025-12-20T23:42:07.250272
120,2025-12-20T00:08:50,2025-12-20T00:09:00,,,畫面中有一輛藍色貨車停在道路邊緣，車上裝有大型機械臂。貨車旁邊有幾名施工人員，他們身穿藍色工作服，正在進行施工活動。道路旁邊有一個綠色樹木和幾塊灰色磚牆。地面上散落著一捆黑色電纜。背景中可以看到一些建築物和橙色交通錐。天氣晴朗，光線充足。,segment_0053.avi,00:08:50 - 00:09:00,10.0,4.83,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250306,2025-12-20T23:42:07.250306
121,2025-12-20T00:09:00,2025-12-20T00:09:10,,,畫面中有一輛藍色貨車停在道路邊緣，車上載有大型設備。貨車旁邊有幾名施工人員，他們身穿工作服，正在進行施工活動。地面上有一條灰色的溝槽，溝槽內有捲繞的黑色電纜。背景中有一棵綠樹和一些建築物，天氣晴朗，光線充足。,segment_0054.avi,00:09:00 - 00:09:10,10.0,4.82,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250340,2025-12-20T23:42:07.250340
122,2025-12-20T00:09:10,2025-12-20T00:09:20,,,畫面中沒有明顯的人員活動。一輛藍色貨車停在道路邊緣，車身有黃色標誌。道路兩側有綠色樹木和圍牆，圍牆上鋪有灰色磚塊。地面上有一條灰色水泥溝槽，溝槽內有黑色纜線。背景中有一輛藍色吊車，車身有黃色標誌。地面上有幾塊橙色交通錐。天氣晴朗，光線充足。,segment_0055.avi,00:09:10 - 00:09:20,10.0,4.92,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250373,2025-12-20T23:42:07.250373
123,2025-12-20T00:09:20,2025-12-20T00:09:30,,,畫面中沒有明顯的人員活動。一輛藍色的貨車停在道路邊緣，車身有黃色的標誌。道路兩側有幾棵樹，樹下鋪有綠色的草坪。一輛藍色的吊車停在道路對面，車身有黃色的標誌。道路旁邊有一輛綠色的貨車，車尾有黃色的標誌。地面上有一條灰色的溝槽，溝槽內有黑色的纜線。整體環境為晴朗的白天，光線充足。,segment_0056.avi,00:09:20 - 00:09:30,10.0,5.06,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250407,2025-12-20T23:42:07.250407
124,2025-12-20T00:09:30,2025-12-20T00:09:40,,,畫面中沒有明顯的人員活動。一輛藍色的貨車停在道路邊緣，車上裝有大型設備。道路兩側有幾棵樹和綠化帶，地面上有幾條溝槽和一卷黑色的電纜。背景中有一棟建築物，建築物前有幾個交通標誌和橙色的路障。天氣似乎陰沉，光線較暗。,segment_0057.avi,00:09:30 - 00:09:40,10.0,4.71,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250440,2025-12-20T23:42:07.250441
125,2025-12-20T00:09:40,2025-12-20T00:09:50,,,畫面中沒有明顯的人員活動。一輛藍色的貨車停在道路邊緣，車身有明顯的標誌。貨車旁邊有一輛藍色的吊車，車身顯示“KACOON”字樣。貨車後方有一輛軍用車輛駛離現場。道路兩側有綠化帶和建築物，地面上有施工圍欄和橙色的交通錐。天氣多雲，光線柔和。,segment_0058.avi,00:09:40 - 00:09:50,10.0,4.81,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250476,2025-12-20T23:42:07.250476
126,2025-12-20T00:09:50,2025-12-20T00:10:00,,,畫面中沒有明顯的人員活動。一輛藍色的貨車停在道路邊緣，車上裝有大型設備。道路兩側有綠化帶和建築物，地面上有施工圍欄和橙色的交通錐。地面上有一條灰色的溝槽，附近散落著一捆黑色的電纜。天氣晴朗，光線充足。,segment_0059.avi,00:09:50 - 00:10:00,10.0,4.72,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250511,2025-12-20T23:42:07.250512
127,2025-12-20T00:10:00,2025-12-20T00:10:10,,,畫面中沒有明顯的人員活動。一輛藍色的貨車停在道路邊緣，車上裝有大型機械臂。道路兩側有幾棵樹和綠化帶，地面上有幾條排水溝。地面上散落著一捆黑色的電纜。背景中有一棟建築物，建築物前有幾個橙色的交通錐。天氣晴朗，光線充足。,segment_0060.avi,00:10:00 - 00:10:10,10.0,4.72,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250547,2025-12-20T23:42:07.250548
128,2025-12-20T00:10:10,2025-12-20T00:10:20,,,畫面中沒有明顯的人員活動。一輛藍色的貨車停在道路旁，車上裝有大型機械臂。貨車後方有一輛軍用車輛駛離現場。道路兩側有樹木和圍牆，地面上有施工用的橙色路障。天氣多雲，光線柔和。,segment_0061.avi,00:10:10 - 00:10:20,10.0,4.65,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250583,2025-12-20T23:42:07.250584
129,2025-12-20T00:10:20,2025-12-20T00:10:30,,,畫面中沒有明顯的人員活動。一輛藍色的貨車停在道路邊緣，車身有明顯的標誌。貨車後方有一輛綠色的貨車駛離現場。道路兩側有施工圍欄和警示錐，環境中有一棵樹和一些建築物。地面上有一條排水溝，排水溝旁邊有一條黑色的電纜線。天氣晴朗，光線充足。,segment_0062.avi,00:10:20 - 00:10:30,10.0,4.79,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250621,2025-12-20T23:42:07.250621
130,2025-12-20T00:10:30,2025-12-20T00:10:40,,,畫面中沒有明顯的人員活動。一輛藍色貨車停在道路邊緣，車身有明顯的標誌。道路兩側有綠化帶和圍牆，圍牆上貼有標誌。地面上散落著一捆黑色電纜。背景中有一輛藍色吊車，車身閃爍著紅色警示燈。道路旁有幾塊橙色交通標誌。天氣晴朗，光線充足。,segment_0063.avi,00:10:30 - 00:10:40,10.0,4.83,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250658,2025-12-20T23:42:07.250658
131,2025-12-20T00:10:40,2025-12-20T00:10:50,,,畫面中有一輛藍色的貨車停在道路邊緣，車上載有大型設備。貨車後方有一輛綠色的貨車駛離現場。道路兩側有幾棵樹木和綠化帶，背景中有一棟白色建築。地面上有幾條排水溝和一捆黑色電纜。畫面右側有一堵灰色磚牆，牆角處有一塊鐵皮。地面上沒有明顯的施工人員或異常行為。,segment_0064.avi,00:10:40 - 00:10:50,10.0,4.87,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250694,2025-12-20T23:42:07.250694
132,2025-12-20T00:10:50,2025-12-20T00:11:00,,,畫面中沒有明顯的人員活動。一輛藍色貨車停在道路邊緣，車身有橙色反光條。背景中有一輛藍色吊車，車身有黃色標誌。道路兩側有綠色樹木和圍欄，地面上有施工圍欄和橙色交通錐。天氣晴朗，光線充足。,segment_0065.avi,00:10:50 - 00:11:00,10.0,4.63,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250730,2025-12-20T23:42:07.250730
133,2025-12-20T00:11:00,2025-12-20T00:11:10,,,畫面中沒有明顯的人員活動。一輛藍色貨車停在道路邊緣，車身有明顯的標誌。背景中有一輛藍色吊車，車身有黃色標誌。地面上有幾根黑色的電纜線。環境為城市街道，天氣晴朗，光線充足。道路兩側有建築物和綠化帶，地面上有交通標誌和路障。,segment_0066.avi,00:11:00 - 00:11:10,10.0,4.77,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250764,2025-12-20T23:42:07.250764
134,2025-12-20T00:11:10,2025-12-20T00:11:20,,,畫面中有一輛藍色的貨車停在道路邊緣，車上載有設備。貨車旁有幾名施工人員，他們身穿工作服，站在貨車旁邊。地面上有一條灰色的溝槽，溝槽內有捲起的黑色電纜。背景中有一棟建築物，建築物前有幾棵樹和一些交通標誌。天氣晴朗，光線充足。,segment_0067.avi,00:11:10 - 00:11:20,10.0,4.76,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250798,2025-12-20T23:42:07.250798
167,2025-12-20T00:02:40,2025-12-20T00:02:50,,,南側環廠道路-2監控畫面，2025/11/10 01:26，陰雨天氣，路面濕滑。無人員車輛。白色瓷磚牆建築物帶灰色金屬門、設備箱及紅色消防栓，設備箱旁橙色錐形物，黃色格柵路面散落枯葉，道路紅白標線清晰，遠處樹木綠化帶。,segment_0016.avi,00:02:40 - 00:02:50,10.0,35.32,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.252355,2025-12-20T23:42:07.252355
135,2025-12-20T00:11:20,2025-12-20T00:11:30,,,畫面中有一輛藍色的貨車停在道路邊緣，車上載有大型設備。貨車旁有三名施工人員，其中兩名穿著黃色安全帽和工作服，另一名穿著藍色工作服。他們在貨車旁邊活動，似乎在進行施工工作。道路旁有幾棵樹和綠化帶，地上鋪有方磚。背景中有一座建築物，建築物前有幾輛停車的車輛。天氣晴朗，光線充足。,segment_0068.avi,00:11:20 - 00:11:30,10.0,4.89,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250832,2025-12-20T23:42:07.250833
136,2025-12-20T00:11:30,2025-12-20T00:11:40,,,畫面中有一輛藍色貨車停在道路邊緣，車上載有設備。貨車旁邊有幾名施工人員，他們身穿藍色工作服，正在進行施工活動。道路旁邊有幾棵樹和綠化帶，地面上鋪有磚塊。背景中有一座建築物，建築物前有一輛藍色吊車停在路邊。地面上有幾條排水溝，排水溝內有水。地面上還有一條黑色的電纜線。整體環境為城市街道，天氣晴朗，光線充足。,segment_0069.avi,00:11:30 - 00:11:40,10.0,4.97,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250866,2025-12-20T23:42:07.250867
137,2025-12-20T00:11:40,2025-12-20T00:11:50,,,畫面中有一輛藍色的貨車停在道路邊緣，車上裝有大型設備。貨車旁邊有一輛綠色的機車停在路邊。背景中有一棟建築物，建築物前有一棵樹和一些施工圍欄。地面上有幾條排水溝，牆壁上貼有白色方格磚。地面上散落著一捆黑色的電纜。畫面右側有一輛藍色的工程車停在建築物旁邊。地面上有幾塊施工標誌。整體環境看起來像是在進行施工或維修工作。,segment_0070.avi,00:11:40 - 00:11:50,10.0,4.97,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250900,2025-12-20T23:42:07.250900
138,2025-12-20T00:11:50,2025-12-20T00:12:00,,,畫面中有一輛藍色的貨車停在道路邊緣，車上裝有大型機械臂。貨車後方有一輛軍用綠色貨車駛離。道路兩側有施工圍欄和綠化帶，地面上有施工材料和電纜。背景中有一棟建築物，建築物前有幾名施工人員在活動。天氣晴朗，光線充足。,segment_0071.avi,00:11:50 - 00:12:00,10.0,4.82,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250934,2025-12-20T23:42:07.250935
139,2025-12-20T00:12:00,2025-12-20T00:12:10,,,畫面中有一輛藍色的貨車停在道路邊緣，車上裝有大型機械臂。貨車後方有三名身穿藍色工作服的施工人員在行走。道路旁邊有一個綠色的樹木和一塊鋪有黑白方格磚的花園。地面上有一條灰色的溝槽和一卷黑色的電纜。背景中有一棟白色建築物，建築物前有幾輛停車的貨車。天氣晴朗，光線充足。,segment_0072.avi,00:12:00 - 00:12:10,10.0,4.95,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.250968,2025-12-20T23:42:07.250969
140,2025-12-20T00:12:10,2025-12-20T00:12:20,,,畫面中有一輛藍色的貨車停在道路邊緣，車上載有大型設備。貨車旁有三名穿著藍色工作服的施工人員，他們站在貨車旁邊，似乎在進行施工活動。道路旁邊有一個綠色的樹叢和幾塊灰色的圍牆。地面上散落著一捆黑色的電纜。背景中有一棟白色建築物，建築物前有幾輛車輛停靠。天氣晴朗，光線充足。,segment_0073.avi,00:12:10 - 00:12:20,10.0,4.94,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.251002,2025-12-20T23:42:07.251003
141,2025-12-20T00:12:20,2025-12-20T00:12:30,,,畫面中有一輛藍色的貨車停在道路邊緣，車上裝有施工設備。貨車旁邊有幾名施工人員，他們身穿工作服，正在進行施工活動。道路旁邊有一個灰色的圍牆和一輛綠色的貨車。地面上散落著一些施工材料，如一捆黑色的電纜。背景中可以看到一些建築物和樹木，天氣晴朗，光線充足。,segment_0074.avi,00:12:20 - 00:12:30,10.0,4.9,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.251036,2025-12-20T23:42:07.251036
142,2025-12-20T00:12:30,2025-12-20T00:12:40,,,畫面中有一輛藍色的貨車停在道路邊緣，車上載有大型設備。貨車旁邊有一輛軍用車輛，車尾部有橙色的交通標誌。道路兩側有綠色植被和圍牆，圍牆上貼有標誌。畫面右側有一輛藍色的吊車，吊臂伸展。地面上有幾根黑色的電纜線。畫面左側有一名穿著深色工作服的施工人員在行走。天氣晴朗，光線充足。,segment_0075.avi,00:12:30 - 00:12:40,10.0,4.93,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.251069,2025-12-20T23:42:07.251070
143,2025-12-20T00:12:40,2025-12-20T00:12:50,,,畫面中有一輛藍色的貨車停在道路邊緣，車上裝有大型機械臂。貨車後方有一輛綠色的貨車駛離。道路兩側有幾棵樹和綠化帶，地面上有幾塊磚塊和一卷黑色的電纜。建築物牆壁上貼有標誌，牆角處有一塊灰色的牆體。地面上有水跡，可能剛下過雨。,segment_0076.avi,00:12:40 - 00:12:50,10.0,4.87,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.251103,2025-12-20T23:42:07.251103
144,2025-12-20T00:12:50,2025-12-20T00:13:00,,,畫面中沒有明顯的人員活動。一輛藍色的貨車停在道路邊緣，車身有橙色的警示標誌。道路旁邊有一輛綠色的貨車，車尾有黃色的標誌。道路兩側有幾棵樹和綠化帶，地面上有幾條溝槽和一卷黑色的電纜。背景中有一座建築物，建築物前有幾輛施工車輛和橙色的交通標誌。天氣晴朗，光線充足。,segment_0077.avi,00:12:50 - 00:13:00,10.0,4.97,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.251161,2025-12-20T23:42:07.251161
145,2025-12-20T00:13:00,2025-12-20T00:13:10,,,畫面中沒有明顯的人員活動。一輛藍色貨車停在道路邊緣，車身有橙色標誌。一輛藍色吊車停在貨車後方，車身有黃色標誌。道路旁邊有幾棵樹和綠化帶，地面上有施工圍欄和橙色交通錐。天氣晴朗，光線充足。,segment_0078.avi,00:13:00 - 00:13:10,10.0,4.76,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.251196,2025-12-20T23:42:07.251196
146,2025-12-20T00:13:10,2025-12-20T00:13:20,,,畫面中沒有明顯的人員活動。一輛藍色的貨車停在道路邊緣，車身有明顯的標誌。道路旁邊有一個綠色的樹叢和一堵灰色的圍牆。圍牆下方有一條灰色的溝槽，溝槽內有一條黑色的電纜。道路兩側有幾個橙色的交通錐，標誌著施工區域。背景中有一棟建築物，建築物前有一輛藍色的吊車，吊車的車身和車輪清晰可見。天氣似乎陰沉，光線較暗。,segment_0079.avi,00:13:10 - 00:13:20,10.0,5.1,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.251229,2025-12-20T23:42:07.251230
147,2025-12-20T00:13:20,2025-12-20T00:13:30,,,畫面中有一輛藍色的貨車停在道路邊緣，車上裝有大型機械臂。貨車後方有一名穿著藍色工作服的施工人員，正從貨車旁邊經過。道路旁邊有幾棵樹和一些建築物，地面上鋪有方磚。地面上還有一條灰色的排水溝和一捆黑色的電纜。背景中可以看到一輛藍色的工程車停在道路邊緣。天氣似乎有些陰沉，但沒有明顯的異常事件發生。,segment_0080.avi,00:13:20 - 00:13:30,10.0,4.98,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.251264,2025-12-20T23:42:07.251265
148,2025-12-20T00:13:30,2025-12-20T00:13:40,,,畫面中有一輛藍色的貨車停在道路邊緣，車上載有大型設備。貨車旁邊有三名穿著藍色工作服的施工人員，他們站在貨車旁邊，似乎在進行施工活動。道路旁邊有一個灰色的圍牆，圍牆上放著一捆黑色的電纜。背景中可以看到一輛藍色的吊車停在建築工地附近，地面上有幾個交通標誌和路障。天氣晴朗，光線充足。,segment_0081.avi,00:13:30 - 00:13:40,10.0,4.94,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.251298,2025-12-20T23:42:07.251298
149,2025-12-20T00:13:40,2025-12-20T00:13:50,,,畫面中沒有明顯的人員活動。一輛藍色貨車停在道路邊緣，車身有黃色標誌。背景中有一輛藍色吊車，車身有黃色和黑色標誌。道路兩側有綠色樹木和圍牆，地面上有施工用的橙色路障。地面上有一條灰色水泥溝槽，溝槽內有黑色電纜。天氣晴朗，光線充足。,segment_0082.avi,00:13:40 - 00:13:50,10.0,4.86,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.251333,2025-12-20T23:42:07.251333
150,2025-12-20T00:13:50,2025-12-20T00:14:00,,,畫面中有一輛藍色貨車停在道路邊緣，貨車後方有一輛藍色吊車，吊車上部有閃爍的紅色警示燈。貨車旁邊有幾名施工人員，他們身穿藍色工作服，正在進行施工活動。道路旁邊有幾棵樹木和綠化帶，地面上鋪有方磚。畫面右側有一棟建築物，牆壁上貼有白色方磚。地面上散落著一捆黑色電纜。整體環境為城市街道，天氣晴朗，光線充足。,segment_0083.avi,00:13:50 - 00:14:00,10.0,5.07,f,f,f,f,f,f,f,f,,2025-12-20T23:42:07.251368,2025-12-20T23:42:07.251368
